Date,Close,High,Low,Open,Volume,label,ticker
2023-11-21,129520.0078125,130795.58364701705,129127.52294034092,129520.0078125,2439306,skhynix,000660.KS
2023-11-22,128833.15625,129127.51989718204,127066.97436690785,127165.0955826352,2128566,skhynix,000660.KS
2023-11-23,127655.6953125,128931.27105351652,127066.96804741544,128146.30136673713,1839516,skhynix,000660.KS
2023-11-24,125595.171875,128538.80871582031,125595.171875,128146.32380371094,1925668,skhynix,000660.KS
2023-11-27,128244.4375,128244.4375,125987.64938791124,126772.61916602906,2264243,skhynix,000660.KS
2023-11-28,128931.2890625,129618.13763437024,127459.47069420661,129618.13763437024,2562226,skhynix,000660.KS
2023-11-29,127950.0703125,128538.7976298888,126478.25201902799,127753.82787337039,2227853,skhynix,000660.KS
2023-11-30,131384.3125,131384.3125,127459.46373226288,127459.46373226288,3625365,skhynix,000660.KS
2023-12-01,130108.71875,130501.20357277525,128342.5370475113,129716.23392722473,3641222,skhynix,000660.KS
2023-12-04,128636.90625,132071.14859839817,128636.90625,130893.69407894737,2680820,skhynix,000660.KS
2023-12-05,123534.6171875,127557.58724682288,123044.01108270453,127263.2235839456,4375531,skhynix,000660.KS
2023-12-06,123240.25,125104.55314490445,123044.00756369426,124417.70461783439,2667583,skhynix,000660.KS
2023-12-07,123240.25,125398.91679936305,122160.91660031847,123240.25,2478565,skhynix,000660.KS
2023-12-08,125104.5546875,126674.49419730391,125104.5546875,125693.28200367646,2762531,skhynix,000660.KS
2023-12-11,126478.25,126674.49243599689,124908.31051202482,126282.0075640031,3696790,skhynix,000660.KS
2023-12-12,128538.8046875,129421.8957120706,128048.19856273854,128146.31978769084,3126577,skhynix,000660.KS
2023-12-13,128735.03125,129912.48580411586,127557.57669588414,127557.57669588414,2852873,skhynix,000660.KS
2023-12-14,134131.671875,135701.61097521946,131089.9148683248,131188.0360620885,8217135,skhynix,000660.KS
2023-12-15,137369.71875,137369.71875,134426.08191964286,134426.08191964286,5011719,skhynix,000660.KS
2023-12-18,137369.71875,138154.6885714286,136290.38524553573,136388.50647321428,2540812,skhynix,000660.KS
2023-12-19,135603.515625,138154.66714905933,135505.39441253617,137369.69744934878,2309721,skhynix,000660.KS
2023-12-20,137860.3125,138154.67615658365,136682.8578736655,137271.58518683276,3108011,skhynix,000660.KS
2023-12-21,137860.3125,137958.43371886123,135505.40324733098,136584.73665480426,2737124,skhynix,000660.KS
2023-12-22,137958.421875,141000.17939855976,137958.421875,140018.96729418563,3183709,skhynix,000660.KS
2023-12-26,138252.8125,139332.14602555003,136780.99405606813,139332.14602555003,2239789,skhynix,000660.KS
2023-12-27,138056.140625,139236.10763888888,136876.1736111111,138449.46296296295,2336777,skhynix,000660.KS
2023-12-28,139137.765625,139236.09620141343,137171.15409673145,138547.78216651944,2459473,skhynix,000660.KS
2024-01-02,140022.765625,140416.08800035113,137367.83959137992,137367.83959137992,2147458,skhynix,000660.KS
2024-01-03,134516.25,138449.47368421053,134516.25,137662.82894736843,3257820,skhynix,000660.KS
2024-01-04,134122.890625,136482.82418438417,133532.90723515395,134516.21288489737,2661970,skhynix,000660.KS
2024-01-05,135204.5625,135204.5625,133532.94245454547,133532.94245454547,1846781,skhynix,000660.KS
2024-01-08,133729.5625,135597.84315257354,133139.5791360294,135204.52090992648,2498302,skhynix,000660.KS
2024-01-09,135106.21875,137171.16095796943,134319.574099345,136679.50805131005,3473806,skhynix,000660.KS
2024-01-10,131271.34375,135794.55110018727,129894.71542602996,135401.2287219101,3769252,skhynix,000660.KS
2024-01-11,133729.5625,134811.19866727942,130189.66231617647,130189.66231617647,3594909,skhynix,000660.KS
2024-01-12,131861.3125,135007.89117263237,131172.99841536168,134122.91592095452,1878915,skhynix,000660.KS
2024-01-15,131861.3125,132844.61833519762,131271.32899888142,132549.62658463832,353911,skhynix,000660.KS
2024-01-16,129894.7109375,131468.00039624338,128911.40502578538,130386.36389335731,3670169,skhynix,000660.KS
2024-01-17,128813.0703125,132254.6408933683,126846.45855200382,131566.32677719466,3822702,skhynix,000660.KS
2024-01-18,133926.25,134516.23348017622,128419.73751835535,129304.71273861968,3050556,skhynix,000660.KS
2024-01-19,138941.109375,138941.109375,135106.21675955414,136384.51429803608,4946040,skhynix,000660.KS
2024-01-22,140219.4375,142972.69433730716,139924.4456960028,142776.03313464235,3784276,skhynix,000660.KS
2024-01-23,138449.46875,140416.08052201706,135991.2040349787,139924.4275790128,2912611,skhynix,000660.KS
2024-01-24,139137.765625,139334.42677782685,135302.87314487633,137662.8069787986,2580665,skhynix,000660.KS
2024-01-25,135106.21875,141301.0453739083,134614.56584334062,140317.7395605895,4708651,skhynix,000660.KS
2024-01-26,133729.5625,136286.1570772059,133729.5625,133926.22362132353,3247410,skhynix,000660.KS
2024-01-29,132746.265625,134712.8769675926,132746.265625,133237.91846064816,2311854,skhynix,000660.KS
2024-01-30,134614.5625,135499.5377100073,132156.2980277575,133041.2732377648,2297631,skhynix,000660.KS
2024-01-31,132451.296875,134319.57797420194,131369.66044914623,132549.62745916852,2815362,skhynix,000660.KS
2024-02-01,130484.6875,133336.27449133384,129501.38164091937,130878.00984363226,3778274,skhynix,000660.KS
2024-02-02,132647.96875,133041.29111842107,129993.0427631579,130091.37335526316,3708253,skhynix,000660.KS
2024-02-05,130091.3984375,133532.96982473545,129501.41477111678,132647.9943251606,3300954,skhynix,000660.KS
2024-02-06,135696.1875,136089.5097826087,129796.35326086957,131467.97296195652,4672324,skhynix,000660.KS
2024-02-07,135696.1875,136187.84035326086,133237.92323369565,134319.55951086956,3348045,skhynix,000660.KS
2024-02-08,140416.0625,140612.72365196078,135597.86427696078,136679.5006127451,5780714,skhynix,000660.KS
2024-02-13,147495.84375,147495.84375,142579.315625,144349.26575,6902585,skhynix,000660.KS
2024-02-14,146217.578125,146709.2310440484,142481.015940232,143857.64411356757,4396924,skhynix,000660.KS
2024-02-15,146414.21875,150150.7804105104,145529.2436198791,148774.15243032237,3560211,skhynix,000660.KS
2024-02-16,144349.296875,148085.85905568802,143267.66045427453,148085.85905568802,3265836,skhynix,000660.KS
2024-02-19,148774.1875,150642.46877065432,143562.66606080634,143759.32724719102,3997323,skhynix,000660.KS
2024-02-20,147102.546875,148577.50556692848,145037.60470630013,147790.8609312333,3507601,skhynix,000660.KS
2024-02-21,146512.5625,149659.14102348994,144644.28150167785,144644.28150167785,4278500,skhynix,000660.KS
2024-02-22,153887.375,153887.375,150052.4819488818,151920.76317891374,5966352,skhynix,000660.KS
2024-02-23,158705.546875,164113.72845995973,157132.25768664808,164113.72845995973,7012032,skhynix,000660.KS
2024-02-26,159098.921875,162048.8400803461,155755.6812422744,155755.6812422744,4329477,skhynix,000660.KS
2024-02-27,151232.421875,157328.91742522756,150740.76900804616,156345.6116913199,6107954,skhynix,000660.KS
2024-02-28,155362.296875,156542.26368670887,151232.413034019,151920.72700751582,3666960,skhynix,000660.KS
2024-02-29,153592.375,155755.64788732395,151920.75504161333,152314.07738476314,3386307,skhynix,000660.KS
2024-03-04,163720.4375,165293.72698948949,158017.2631006006,158312.25487987988,5230909,skhynix,000660.KS
2024-03-05,163032.109375,166178.6880842883,161360.4894356906,162343.79528234317,3612530,skhynix,000660.KS
2024-03-06,160180.515625,162737.11071784835,159983.85446401165,161360.48259093,2672526,skhynix,000660.KS
2024-03-07,162147.140625,163130.44651114312,158312.24766904186,161753.81827054278,3052700,skhynix,000660.KS
2024-03-08,169030.28125,171980.19889834206,166473.68595477022,166965.33889616057,5089650,skhynix,000660.KS
2024-03-11,163818.75,166080.35339135653,161950.46893757503,162245.4606842737,3450905,skhynix,000660.KS
2024-03-12,162933.78125,164408.74004224502,161262.16128545563,163327.10359459868,3102706,skhynix,000660.KS
2024-03-13,160868.828125,166866.99347684902,159295.53885238385,165785.35710192542,5072935,skhynix,000660.KS
2024-03-14,159197.21875,161458.8222282273,158410.57406192095,160868.838712168,3655060,skhynix,000660.KS
2024-03-15,158508.90625,160180.52622906328,155952.3109879032,156935.61685794045,4099531,skhynix,000660.KS
2024-03-18,161557.140625,161753.80178218198,158312.23153149727,158508.89268867925,2696598,skhynix,000660.KS
2024-03-19,157525.609375,159098.89885689763,154969.01396691636,159000.56826427905,4159293,skhynix,000660.KS
2024-03-20,153887.375,158705.57396166134,151527.44081469649,157525.60686900959,5692523,skhynix,000660.KS
2024-03-21,167162.015625,168538.64398897058,159885.55141544118,162442.1469485294,9205769,skhynix,000660.KS
2024-03-22,166965.328125,170996.8819843198,164605.3941585689,166178.68346952298,5400916,skhynix,000660.KS
2024-03-25,166572.0,171881.85123966943,165687.02479338844,167653.63636363635,3434516,skhynix,000660.KS
2024-03-26,173651.828125,176503.4153365657,169030.29023039356,169128.62082389582,6549669,skhynix,000660.KS
2024-03-27,178175.0,179944.95033112582,172668.48785871963,173750.12417218543,5774536,skhynix,000660.KS
2024-03-28,175515.71875,179356.97185395623,175318.73141133558,175318.73141133558,3424716,skhynix,000660.KS
2024-03-29,180243.390625,181129.8335297131,174924.7331967213,176500.63169398907,3035080,skhynix,000660.KS
2024-04-01,182705.734375,187630.41724225067,182213.26608827492,183592.17729110512,2723474,skhynix,000660.KS
2024-04-02,183493.6875,187137.95289855072,181622.3079710145,185168.07971014493,4207759,skhynix,000660.KS
2024-04-03,176500.609375,180932.82333809987,175515.67293875557,179258.43139648438,5416518,skhynix,000660.KS
2024-04-04,185168.0625,185660.5307513298,181228.3164893617,181622.29109042554,5344102,skhynix,000660.KS
2024-04-05,180046.390625,184774.08578364333,179061.45413361597,182016.26360776805,4043133,skhynix,000660.KS
2024-04-08,178470.5,181129.8286423841,177288.57615894038,181129.8286423841,3278855,skhynix,000660.KS
2024-04-09,180144.890625,182508.7382876572,178962.96679367142,179553.9287093357,2302751,skhynix,000660.KS
2024-04-11,185562.03125,185562.03125,179652.41242038217,180144.88065618364,4098231,skhynix,000660.KS
2024-04-12,184577.109375,188516.85557297224,184183.13475520277,185857.52688934098,3097301,skhynix,000660.KS
2024-04-15,185365.0625,185562.04981402765,180243.39233528162,182607.24010361318,2672047,skhynix,000660.KS
2024-04-16,176402.15625,182705.750889866,175614.20692001676,181622.32056113903,4956035,skhynix,000660.KS
2024-04-17,176008.15625,179750.91502867936,175023.2197292949,176894.59911863456,4340591,skhynix,000660.KS
2024-04-18,179553.9375,180538.87407432802,172757.87513713658,173348.83708173342,4170243,skhynix,000660.KS
2024-04-19,170689.5,175811.16993652625,166946.7412002308,174530.7524523947,7545976,skhynix,000660.KS
2024-04-22,169015.109375,169803.05860285548,164484.401314831,168128.66649366257,5882906,skhynix,000660.KS
2024-04-23,168424.15625,171083.48503289474,167143.7386878655,170000.0547880117,3975371,skhynix,000660.KS
2024-04-24,177091.578125,177485.55271482203,173644.30046405728,176205.13529790044,4254632,skhynix,000660.KS
