Date,Close,High,Low,Open,Volume,label,ticker
2020-10-28,1128.22998046875,1138.25,1126.0999755859375,1128.010009765625,0,usdkrw,KRW=X
2020-10-29,1134.1800537109375,1135.280029296875,1129.5999755859375,1134.0899658203125,0,usdkrw,KRW=X
2020-10-30,1129.52001953125,1136.550048828125,1125.3199462890625,1131.0699462890625,0,usdkrw,KRW=X
2020-11-02,1135.6099853515625,1136.0799560546875,1131.3499755859375,1134.7900390625,0,usdkrw,KRW=X
2020-11-03,1132.1400146484375,1136.6800537109375,1129.280029296875,1132.239990234375,0,usdkrw,KRW=X
2020-11-04,1130.3299560546875,1147.0899658203125,1126.6500244140625,1128.9100341796875,0,usdkrw,KRW=X
2020-11-05,1129.739990234375,1133.6700439453125,1120.989990234375,1130.31005859375,0,usdkrw,KRW=X
2020-11-06,1122.6300048828125,1126.8199462890625,1118.02001953125,1123.18994140625,0,usdkrw,KRW=X
2020-11-09,1121.1500244140625,1120.8800048828125,1108.75,1120.8800048828125,0,usdkrw,KRW=X
2020-11-10,1118.68994140625,1119.260009765625,1112.25,1117.9300537109375,0,usdkrw,KRW=X
2020-11-11,1116.0799560546875,1115.719970703125,1107.4300537109375,1115.2099609375,0,usdkrw,KRW=X
2020-11-12,1111.449951171875,1115.510009765625,1109.2900390625,1110.5999755859375,0,usdkrw,KRW=X
2020-11-13,1114.9100341796875,1116.6500244140625,1106.47998046875,1114.1700439453125,0,usdkrw,KRW=X
2020-11-16,1107.760009765625,1109.489990234375,1104.25,1107.219970703125,0,usdkrw,KRW=X
2020-11-17,1106.0899658203125,1107.469970703125,1103.3199462890625,1106.1400146484375,0,usdkrw,KRW=X
2020-11-18,1104.949951171875,1107.1300048828125,1101.1400146484375,1104.72998046875,0,usdkrw,KRW=X
2020-11-19,1105.9000244140625,1118.4000244140625,1106.43994140625,1106.43994140625,0,usdkrw,KRW=X
2020-11-20,1114.1400146484375,1117.239990234375,1111.6300048828125,1114.8499755859375,0,usdkrw,KRW=X
2020-11-23,1113.8299560546875,1116.1700439453125,1109.2900390625,1113.5799560546875,0,usdkrw,KRW=X
2020-11-24,1113.0799560546875,1113.4200439453125,1106.6400146484375,1112.969970703125,0,usdkrw,KRW=X
2020-11-25,1109.7099609375,1108.8499755859375,1103.5799560546875,1108.3399658203125,0,usdkrw,KRW=X
2020-11-26,1104.489990234375,1107.800048828125,1102.6199951171875,1105.050048828125,0,usdkrw,KRW=X
2020-11-27,1105.56005859375,1105.8499755859375,1101.969970703125,1105.0899658203125,0,usdkrw,KRW=X
2020-11-30,1104.3299560546875,1107.9000244140625,1102.530029296875,1103.8499755859375,0,usdkrw,KRW=X
2020-12-01,1108.510009765625,1108.5799560546875,1105.0799560546875,1106.75,0,usdkrw,KRW=X
2020-12-02,1106.280029296875,1106.0899658203125,1098.8699951171875,1104.7099609375,0,usdkrw,KRW=X
2020-12-03,1099.3800048828125,1100.9300537109375,1089.0799560546875,1099.3199462890625,0,usdkrw,KRW=X
2020-12-04,1091.3199462890625,1092.4300537109375,1079.4200439453125,1091.3699951171875,0,usdkrw,KRW=X
2020-12-07,1083.780029296875,1087.550048828125,1079.550048828125,1083.780029296875,0,usdkrw,KRW=X
2020-12-08,1083.6800537109375,1086.3499755859375,1081.489990234375,1083.0,0,usdkrw,KRW=X
2020-12-09,1084.8599853515625,1087.3900146484375,1080.3199462890625,1085.760009765625,0,usdkrw,KRW=X
2020-12-10,1086.3599853515625,1091.2900390625,1083.1500244140625,1086.199951171875,0,usdkrw,KRW=X
2020-12-11,1086.3699951171875,1093.81005859375,1084.9200439453125,1087.280029296875,0,usdkrw,KRW=X
2020-12-14,1091.5799560546875,1093.81005859375,1088.300048828125,1091.5799560546875,0,usdkrw,KRW=X
2020-12-15,1092.06005859375,1095.5799560546875,1090.5699462890625,1093.2099609375,0,usdkrw,KRW=X
2020-12-16,1088.2099609375,1094.739990234375,1087.7099609375,1088.3499755859375,0,usdkrw,KRW=X
2020-12-17,1091.6500244140625,1094.6500244140625,1089.8499755859375,1093.0699462890625,0,usdkrw,KRW=X
2020-12-18,1092.1600341796875,1100.219970703125,1092.0400390625,1092.3599853515625,0,usdkrw,KRW=X
2020-12-21,1098.97998046875,1112.1600341796875,1097.0999755859375,1098.97998046875,0,usdkrw,KRW=X
2020-12-22,1101.8599853515625,1109.780029296875,1101.8499755859375,1101.8499755859375,0,usdkrw,KRW=X
2020-12-23,1107.97998046875,1110.6300048828125,1103.8900146484375,1108.25,0,usdkrw,KRW=X
2020-12-24,1104.800048828125,1105.93994140625,1099.3599853515625,1105.0,0,usdkrw,KRW=X
2020-12-25,1099.9100341796875,1101.6600341796875,1098.9000244140625,1098.9000244140625,0,usdkrw,KRW=X
2020-12-28,1099.0899658203125,1106.0,1093.300048828125,1099.0899658203125,0,usdkrw,KRW=X
2020-12-29,1095.0,1096.4200439453125,1089.969970703125,1096.4200439453125,0,usdkrw,KRW=X
2020-12-30,1092.6199951171875,1092.469970703125,1083.6500244140625,1091.25,0,usdkrw,KRW=X
2020-12-31,1086.4200439453125,1088.800048828125,1082.0899658203125,1086.4200439453125,0,usdkrw,KRW=X
2021-01-01,1084.6500244140625,1088.5,1083.5,1083.5,0,usdkrw,KRW=X
